Age,Workclass,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Native-Country,Income
60, Private, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Female, United-States, <=50K
37, State-gov, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Female, United-States, <=50K
32, Private, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Female, United-States, <=50K
28, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female, United-States, <=50K
54, Federal-gov, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female, United-States, <=50K
34, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female, United-States, <=50K
51, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Unmarried, White, Female, United-States, <=50K
25, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female, United-States, <=50K
49, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female, United-States, <=50K
61, Self-emp-not-inc, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female, United-States, <=50K
37, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female, United-States, <=50K
38, Private, HS-grad,9, Widowed, Other-service, Unmarried, White, Female, United-States, <=50K
71, Private, HS-grad,9, Widowed, Sales, Unmarried, White, Female, United-States, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
51, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
20, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
41, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female, United-States, <=50K
37, Private, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female, United-States, <=50K
26, Private, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female, United-States, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female, United-States, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Wife, White, Female, United-States, <=50K
27, Private, HS-grad,9, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male, United-States, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male, United-States, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, United-States, <=50K
67, Local-gov, HS-grad,9, Divorced, Protective-serv, Not-in-family, Black, Male, United-States, <=50K
34, Private, HS-grad,9, Separated, Transport-moving, Not-in-family, Black, Male, United-States, <=50K
20, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male, United-States, <=50K
27, Private, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male, United-States, <=50K
21, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male, United-States, <=50K
21, Private, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male, United-States, <=50K
65, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
58, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
55, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
43, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
75, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
31, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
80, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
68, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
58, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
75, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
59, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
82, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
72, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, <=50K
62, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
22, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
69, State-gov, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
69, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
70, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
73, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
55, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, <=50K
65, Local-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
38, Local-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
61, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
46, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K
65, Private, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male, United-States, <=50K
83, Self-emp-inc, HS-grad,9, Divorced, Sales, Not-in-family, White, Male, United-States, <=50K
43, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Male, United-States, <=50K
33, Private, HS-grad,9, Married-spouse-absent, Sales, Not-in-family, White, Male, United-States, <=50K
80, Self-emp-not-inc, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
33, Private, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male, United-States, <=50K
24, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
22, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
66, Self-emp-not-inc, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Male, United-States, <=50K
74, Self-emp-not-inc, HS-grad,9, Widowed, Other-service, Not-in-family, White, Male, United-States, <=50K
41, Self-emp-not-inc, HS-grad,9, Divorced, Farming-fishing, Other-relative, White, Male, United-States, <=50K
19, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male, United-States, <=50K
20, Private, HS-grad,9, Married-civ-spouse, Sales, Other-relative, White, Male, United-States, <=50K
20, Federal-gov, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male, United-States, <=50K
28, Local-gov, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male, United-States, <=50K
20, Federal-gov, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male, United-States, <=50K
22, Self-emp-not-inc, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male, United-States, <=50K
22, Private, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male, United-States, <=50K
35, Private, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male, United-States, <=50K
33, Private, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
17, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
22, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
20, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
22, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
22, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
26, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male, United-States, <=50K
20, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male, United-States, <=50K
19, Without-pay, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male, United-States, <=50K
22, Local-gov, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male, United-States, <=50K
21, Private, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
21, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
21, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
28, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
29, Local-gov, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Sales, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Sales, Own-child, White, Male, United-States, <=50K
19, Private, HS-grad,9, Never-married, Sales, Own-child, White, Male, United-States, <=50K
28, Private, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male, United-States, <=50K
64, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male, United-States, <=50K
64, Local-gov, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Male, United-States, <=50K
22, Private, HS-grad,9, Never-married, Sales, Unmarried, White, Male, United-States, <=50K
26, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female, United-States, <=50K
23, Private, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Female, United-States, <=50K
32, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Female, United-States, <=50K
18, Private, HS-grad,9, Never-married, Sales, Own-child, White, Female, United-States, <=50K
68, Local-gov, HS-grad,9, Widowed, Protective-serv, Not-in-family, White, Male, United-States, <=50K
61, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
50, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
74, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
23, State-gov, HS-grad,9, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female, United-States, <=50K
42, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Not-in-family, White, Female, United-States, <=50K
18, Private, HS-grad,9, Never-married, Sales, Own-child, White, Female, United-States, <=50K
40, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
39, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female, United-States, <=50K
25, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female, United-States, <=50K
38, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
52, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
18, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
21, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
27, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
28, Private, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female, United-States, <=50K
70, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
64, Private, HS-grad,9, Widowed, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
20, Private, HS-grad,9, Never-married, Sales, Own-child, White, Female, United-States, <=50K
25, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male, United-States, <=50K
43, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female, United-States, <=50K
38, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female, United-States, <=50K
31, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Female, United-States, <=50K
